station_id,station_name,route_id,timestamp,hour_of_day,day_of_week,is_weekend,ridership_count,train_frequency,temperature,rainfall,weather_condition,event_flag,event_name,rolling_demand_3h,is_peak_hour,ridership_per_train,station_congestion_index,crowd_level,platform_crowd_level,boarding_time_category
GR21,Tikri Kalan,Green Line,2024-01-01 00:00:00,0,0,0,0,0,12.6,0.0,Clear,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 01:00:00,1,0,0,0,0,13.2,0.0,Clear,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 02:00:00,2,0,0,0,0,11.5,0.0,Foggy,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 03:00:00,3,0,0,0,0,13.3,0.0,Clear,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 04:00:00,4,0,0,0,0,14.2,0.0,Clear,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 05:00:00,5,0,0,0,0,12.9,0.0,Clear,1,New Year,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-01 06:00:00,6,0,0,27,4,13.7,0.0,Clear,1,New Year,27,0,6.8,0.345,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-01 07:00:00,7,0,0,95,6,17.7,0.0,Cloudy,1,New Year,122,0,15.8,0.802,high,5,Night
GR21,Tikri Kalan,Green Line,2024-01-01 08:00:00,8,0,0,316,14,18.6,0.0,Clear,1,New Year,438,1,22.6,1.0,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-01 09:00:00,9,0,0,374,14,18.5,0.0,Clear,1,New Year,785,1,26.7,1.0,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-01 10:00:00,10,0,0,254,14,18.5,0.0,Clear,1,New Year,944,1,18.1,0.919,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-01 11:00:00,11,0,0,170,7,17.5,0.0,Clear,1,New Year,798,0,24.3,1.0,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-01 12:00:00,12,0,0,165,7,18.0,0.0,Clear,1,New Year,589,0,23.6,1.0,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-01 13:00:00,13,0,0,154,7,16.1,0.0,Clear,1,New Year,489,0,22.0,1.0,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-01 14:00:00,14,0,0,152,7,14.7,0.0,Clear,1,New Year,471,0,21.7,1.0,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-01 15:00:00,15,0,0,167,7,12.4,0.0,Clear,1,New Year,473,0,23.9,1.0,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-01 16:00:00,16,0,0,182,7,12.0,0.0,Clear,1,New Year,501,0,26.0,1.0,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-01 17:00:00,17,0,0,303,13,12.6,0.0,Clear,1,New Year,652,1,23.3,1.0,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-01 18:00:00,18,0,0,325,13,11.8,0.0,Clear,1,New Year,810,1,25.0,1.0,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-01 19:00:00,19,0,0,297,13,9.4,0.0,Clear,1,New Year,925,1,22.8,1.0,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-01 20:00:00,20,0,0,216,13,9.6,0.0,Clear,1,New Year,838,1,16.6,0.843,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-01 21:00:00,21,0,0,97,5,8.6,0.0,Clear,1,New Year,610,0,19.4,0.985,high,5,Night
GR21,Tikri Kalan,Green Line,2024-01-01 22:00:00,22,0,0,44,5,10.3,0.0,Clear,1,New Year,357,0,8.8,0.447,medium,3,Night
GR21,Tikri Kalan,Green Line,2024-01-01 23:00:00,23,0,0,14,0,10.5,0.0,Clear,1,New Year,155,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 00:00:00,0,1,0,0,0,11.7,0.0,Foggy,0,,58,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 01:00:00,1,1,0,0,0,11.4,0.0,Foggy,0,,14,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 02:00:00,2,1,0,0,0,13.3,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 03:00:00,3,1,0,0,0,13.2,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 04:00:00,4,1,0,0,0,15.1,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 05:00:00,5,1,0,0,0,13.0,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-02 06:00:00,6,1,0,19,4,14.5,0.0,Clear,0,,19,0,4.8,0.244,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-02 07:00:00,7,1,0,78,6,16.3,0.0,Clear,0,,97,0,13.0,0.66,high,4,Night
GR21,Tikri Kalan,Green Line,2024-01-02 08:00:00,8,1,0,233,14,17.4,0.0,Cloudy,0,,330,1,16.6,0.843,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-02 09:00:00,9,1,0,249,14,18.4,0.0,Clear,0,,560,1,17.8,0.904,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-02 10:00:00,10,1,0,169,14,20.4,0.0,Cloudy,0,,651,1,12.1,0.614,medium,4,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-02 11:00:00,11,1,0,130,7,19.8,0.0,Cloudy,0,,548,0,18.6,0.944,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-02 12:00:00,12,1,0,133,7,18.2,0.0,Clear,0,,432,0,19.0,0.964,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-02 13:00:00,13,1,0,108,7,16.1,0.0,Clear,0,,371,0,15.4,0.782,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-02 14:00:00,14,1,0,108,7,14.6,0.0,Clear,0,,349,0,15.4,0.782,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-02 15:00:00,15,1,0,121,7,13.0,0.0,Clear,0,,337,0,17.3,0.878,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-02 16:00:00,16,1,0,136,7,11.6,0.0,Clear,0,,365,0,19.4,0.985,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-02 17:00:00,17,1,0,228,13,11.3,0.0,Clear,0,,485,1,17.5,0.888,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-02 18:00:00,18,1,0,236,13,11.6,0.0,Clear,0,,600,1,18.2,0.924,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-02 19:00:00,19,1,0,239,13,10.7,0.0,Clear,0,,703,1,18.4,0.934,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-02 20:00:00,20,1,0,166,13,11.3,0.0,Clear,0,,641,1,12.8,0.65,high,4,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-02 21:00:00,21,1,0,75,5,9.6,0.0,Clear,0,,480,0,15.0,0.761,high,5,Night
GR21,Tikri Kalan,Green Line,2024-01-02 22:00:00,22,1,0,33,5,9.8,0.0,Clear,0,,274,0,6.6,0.335,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-02 23:00:00,23,1,0,11,0,9.3,0.0,Clear,0,,119,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 00:00:00,0,2,0,0,0,12.4,0.0,Clear,0,,44,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 01:00:00,1,2,0,0,0,11.9,0.0,Foggy,0,,11,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 02:00:00,2,2,0,0,0,13.5,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 03:00:00,3,2,0,0,0,14.1,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 04:00:00,4,2,0,0,0,13.3,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 05:00:00,5,2,0,0,0,10.3,0.0,Foggy,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-03 06:00:00,6,2,0,21,4,14.7,0.0,Cloudy,0,,21,0,5.2,0.264,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-03 07:00:00,7,2,0,72,6,16.2,0.0,Clear,0,,93,0,12.0,0.609,medium,4,Night
GR21,Tikri Kalan,Green Line,2024-01-03 08:00:00,8,2,0,227,14,16.0,0.0,Clear,0,,320,1,16.2,0.822,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-03 09:00:00,9,2,0,265,14,19.3,0.0,Clear,0,,564,1,18.9,0.959,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-03 10:00:00,10,2,0,171,14,18.1,0.0,Clear,0,,663,1,12.2,0.619,medium,4,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-03 11:00:00,11,2,0,121,7,17.9,0.0,Clear,0,,557,0,17.3,0.878,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-03 12:00:00,12,2,0,122,7,18.4,0.0,Clear,0,,414,0,17.4,0.883,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-03 13:00:00,13,2,0,114,7,16.5,0.0,Clear,0,,357,0,16.3,0.827,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-03 14:00:00,14,2,0,104,7,14.9,0.0,Clear,0,,340,0,14.9,0.756,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-03 15:00:00,15,2,0,113,7,12.6,0.0,Clear,0,,331,0,16.1,0.817,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-03 16:00:00,16,2,0,132,7,11.3,0.0,Clear,0,,349,0,18.9,0.959,high,5,Afternoon
GR21,Tikri Kalan,Green Line,2024-01-03 17:00:00,17,2,0,221,13,10.7,0.0,Clear,0,,466,1,17.0,0.863,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-03 18:00:00,18,2,0,244,13,11.1,0.0,Clear,0,,597,1,18.8,0.954,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-03 19:00:00,19,2,0,223,13,11.5,0.0,Cloudy,0,,688,1,17.2,0.873,high,5,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-03 20:00:00,20,2,0,163,13,10.0,0.0,Clear,0,,630,1,12.5,0.635,medium,4,Evening Peak
GR21,Tikri Kalan,Green Line,2024-01-03 21:00:00,21,2,0,77,5,7.6,0.0,Clear,0,,463,0,15.4,0.782,high,5,Night
GR21,Tikri Kalan,Green Line,2024-01-03 22:00:00,22,2,0,34,5,10.0,0.0,Clear,0,,274,0,6.8,0.345,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-03 23:00:00,23,2,0,10,0,9.9,0.0,Clear,0,,121,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 00:00:00,0,3,0,0,0,13.1,0.0,Clear,0,,44,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 01:00:00,1,3,0,0,0,14.5,0.0,Clear,0,,10,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 02:00:00,2,3,0,0,0,11.8,0.0,Foggy,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 03:00:00,3,3,0,0,0,13.6,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 04:00:00,4,3,0,0,0,14.4,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 05:00:00,5,3,0,0,0,13.3,0.0,Clear,0,,0,0,0.0,0.0,low,1,Night
GR21,Tikri Kalan,Green Line,2024-01-04 06:00:00,6,3,0,21,4,13.6,0.0,Clear,0,,21,0,5.2,0.264,low,2,Night
GR21,Tikri Kalan,Green Line,2024-01-04 07:00:00,7,3,0,76,6,16.3,0.0,Clear,0,,97,0,12.7,0.645,medium,4,Night
GR21,Tikri Kalan,Green Line,2024-01-04 08:00:00,8,3,0,223,14,18.9,0.0,Clear,0,,320,1,15.9,0.807,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-04 09:00:00,9,3,0,281,14,21.2,0.0,Clear,0,,580,1,20.1,1.0,high,5,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-04 10:00:00,10,3,0,189,14,19.8,0.0,Clear,0,,693,1,13.5,0.685,high,4,Morning Peak
GR21,Tikri Kalan,Green Line,2024-01-04 11:00:00,11,3,0,128,7,21.6,0.0,Clear,0,,598,0,18.3,0.929,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-04 12:00:00,12,3,0,134,7,19.3,0.0,Clear,0,,451,0,19.1,0.97,high,5,Mid Morning
GR21,Tikri Kalan,Green Line,2024-01-04 13:00:00,13,3,0,114,7,17.4,0.0,Clear,0,,376,0,16.3,0.827,high,5,Mid Morning
